campaign_name,campaign_status,campaign_id,ad_group_id,ad_group_name,metrics_clicks,metrics_conversions,metrics_conversions_by_conversion_date,ad_group_ad_status,ad_group_ad_ad_id,final_urls,keyword
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,986,1.0,1.0,3,258410656275,['http://www.pchelpsoft.com/pc-cleaner/lpes-ms/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleaner gratis en espanol
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,570,1.0,0.0,4,156336722543,['http://www.pchelpsoft.com/pc-cleaner/lpes-ms/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean master pc
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,59,1.0,0.0,4,230971985687,['https://www.pchelpsoft.com/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean master pc
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,287,1.0,1.0,3,258410656275,['http://www.pchelpsoft.com/pc-cleaner/lpes-ms/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean master pc
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,161,1.0,1.0,2,302579823526,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean master pc
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,210,1.0,1.0,3,258410656278,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleaner gratis en espanol
PC Cleaner_ES_SEARCH,2,144566263,7729403983,Cleaner - Broad - PRIME,53,1.0,1.0,3,258410656278,['https://www.pchelpsoft.com/static/lp/pc-cleaner/es/?tracking=PH_ES_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleaner descargar
PC Cleaner_FR_SE_ROW,4,145683223,7774420063,C cleaner Francais,1,1.0,0.0,2,36799370023,[],c cleaner francais
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,102,1.0,1.0,2,366748657153,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up my computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,15,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],why is my computer so slow
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,20,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer clean up
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,24,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,22,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,17,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,10,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer system cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,114,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleanup computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,10,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleanup computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,28,1.0,0.0,4,36916894903,[],computer cleanup
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,21,1.0,0.0,3,248610265891,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleanup
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,30,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleanup
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,16,1.0,0.0,3,248610265894,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer clean up
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,18,1.0,1.0,2,366748657153,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer clean up
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,104,1.0,0.0,4,39581018143,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,30,1.0,0.0,3,248610265891,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,13,1.0,0.0,3,248610265894,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,12,1.0,1.0,2,366748657153,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,29,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,9,1.0,1.0,2,390421912750,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer file cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,12,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer file cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,4,1.0,1.0,2,390421912750,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc performance booster
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,53,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],free cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,27,1.0,1.0,2,366748657153,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],free cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,37,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],free cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,1,1.0,1.0,2,250928728950,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer registry cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,1,1.0,0.0,4,36916895143,[],clean up my computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,18,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up my computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,92,1.0,0.0,4,37154293903,[],clean up your computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,38,1.0,1.0,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],why is my computer so slow
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,114,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],why is my computer running so slow
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,75,1.0,1.0,2,499117597085,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],why is my computer running so slow
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,9,1.0,1.0,2,447686424717,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],why is my computer running so slow
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,59,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer file cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,37,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up a computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,4,1.0,1.0,2,390421912750,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up a computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,45,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best computer registry cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,52,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best computer registry cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,9,1.0,1.0,2,390421912750,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],why is my laptop so slow
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,72,1.0,0.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best computer cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,19,1.0,1.0,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best computer cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,12,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleaner download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,8,1.0,1.0,2,250928728950,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleaner program
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,35,1.0,1.0,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleaner program
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,16,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best computer cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,11,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],online computer cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,14,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best computer cleaner program
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,58,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],system mechanic free version
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,59,1.0,1.0,2,499117597085,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer disk cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,29,1.0,1.0,2,499117597085,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],online computer cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,18,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleaner download
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,18,1.0,1.0,2,366748657153,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best free pc speed up software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,23,1.0,1.0,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best computer system cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,2,1.0,1.0,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best pc cleaner and optimizer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,66,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],why is my laptop so slow
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,13,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best free pc speed up software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,19,1.0,1.0,2,448088392531,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best free pc speed up software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,2,1.0,1.0,2,499117597085,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],best free pc speed up software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,318,1.0,1.0,2,390421912750,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up my computer for free
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,58,1.0,1.0,2,499117597085,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],computer cleanup utility
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,19,1.0,1.0,2,499117597085,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],system mechanic free version
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,4,1.0,1.0,2,246589578143,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],top computer cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,89,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],top computer cleaner
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,68,1.0,1.0,2,394843280856,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],utilities to speed up computer
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385383,Computer clean up-PH,16,1.0,1.0,2,499117597085,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleanmymac for pc
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385743,PC clean up Soft-PH,23,1.0,1.0,2,250343462601,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385743,PC clean up Soft-PH,13,1.0,0.0,4,37154295223,[],pc cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385743,PC clean up Soft-PH,66,1.0,1.0,2,250928728953,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792385743,PC clean up Soft-PH,14,1.0,1.0,2,448088392534,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],pc cleanup software
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,33,1.0,1.0,2,231138107185,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],window clean up
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,77,1.0,1.0,2,499117597091,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],windows disc cleanup
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,57,1.0,1.0,2,499117597091,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],windows update cleanup
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,40,1.0,1.0,2,499117597091,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up windows 7
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,224,1.0,0.0,4,37154298343,[],cleanup windows 7
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,201,1.0,0.0,4,39581012863,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],cleanup windows 7
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,2,1.0,1.0,2,231118436528,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up registry windows 7
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,31,1.0,0.0,4,39581012863,['http://www.pchelpsoft.com/pc-cleaner/lp1-ms/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],windows 7 clean up
PC Cleaner_ENG_AUSTRALIA_CAN_NZ_SEARCH,2,128904343,7792386943,Clean up WIN7-PH,170,1.0,1.0,2,231138107185,['https://www.pchelpsoft.com/static/lp/pc-cleaner/en/?tracking=PH_EN_PP_GO_SE_PCC&keyword={keyword}&campaignID=ADWORDS'],clean up windows 10
